"UIN","YEAR","SITE","TRANSECT","SITE.TRANS","smallkelp","bigkelp","reallybigkelp","kelp","prev.kelp","mean.kelp","kelp_plants","prev.kelp_plants","sand","habitat","habitat2","urchins","spring_canopy","spring_canopy_50","spring_canopy_150","summer_canopy","summer_canopy_50","summer_canopy_150","mean_Max.OV","mean_Mean.OV","mean_Max.Hs","mean_Mean.Tp","max_Max.OV","max_Mean.OV","links","richness","connectance","isolates","nopred","noprey","intermediate","linkdensity","spec","consumer_richness","mean_degreedist","sd_degreedist","mean_top_degreedist","sd_top_degreedist","mean_int_degreedist","sd_int_degreedist","lowdeg","middeg","highdeg","degree_skew","algae_richness","fish_richness","sessile_invert_richness","algae_consumer_richness","invert_consumer_richness","mix_consumer_richness","mobile_richness","mobile_invert_richness","prey_richness","higher_consumer","diameter","apl","density","mean_diameter","sd_diameter","mean.trophiclevel","mean.omnivory","mean.cons_trophiclevel","mean.cons_omnivory","mean.abs_trophiclevel","mean.abs_omnivory","mean.abs_cons_trophiclevel","mean.abs_cons_omnivory","sd.trophiclevel","sd.omnivory","sd.cons_trophiclevel","sd.cons_omnivory","sd.abs_trophiclevel","sd.abs_omnivory","sd.abs_cons_trophiclevel","sd.abs_cons_omnivory","max.trophiclevel","max.omnivory","max.cons_trophiclevel","max.cons_omnivory","max.abs_trophiclevel","max.abs_omnivory","max.abs_cons_trophiclevel","max.abs_cons_omnivory","skew.trophiclevel","skew.omnivory","skew.cons_trophiclevel","skew.cons_omnivory","skew.abs_trophiclevel","skew.abs_omnivory","skew.abs_cons_trophiclevel","skew.abs_cons_omnivory","kurtosis.trophiclevel","kurtosis.omnivory","kurtosis.cons_trophiclevel","kurtosis.cons_omnivory","kurtosis.abs_trophiclevel","kurtosis.abs_omnivory","kurtosis.abs_cons_trophiclevel","kurtosis.abs_cons_omnivory","shape","shape2","power_exp","drifting"
"2004_GOLB_1",2004,"GOLB",1,"GOLB-1",7,2,1,130,733,14.4444444444444,9,57,5,75,73,8,0,0,0,0,0,0,0.502064931615152,0.228746730361381,0.794166666666667,12.3413622492069,0.714259877654927,0.275709067165214,22,20,0.055,4,2,15,3,1.1,0.05,4,4.4,3.04959013639538,7.5,0.707106781186548,2.33333333333333,1.52752523165195,0.25,0,0,0.0778528734091916,7,1,5,0,2,2,8,7,11,1,2,1.16,0.0552631578947368,2,0,1.375,0.0593750000000003,2.5,0.237500000000001,1.52329923149673,0.0972574824082734,2.49514066141922,0.277878521166495,0.805000817260129,0.225324145165886,0.984250984251478,0.433913873942747,0.796965721919183,0.222780489504217,0.56223592439275,0.314021451915628,4.25,1.00000000000001,4.25,1.00000000000001,3.45768492306293,0.814126303829211,3.45768492306293,0.814126303829211,2.33628416216967,3.63016958601968,1.04222039705963,0.98658123654175,1.05800276545774,2.05424554190006,0.497669623863643,0.481569260201879,5.29421429307637,12.1942291785866,-0.960457856399582,-1.03900621545772,-0.341192035227417,3.16485144065471,-1.45834399500160,-1.47401330679075,3,3.6,1.57426752564489,2
"2004_GOLB_2",2004,"GOLB",2,"GOLB-2",12,1,0,94,1080,7.23076923076923,13,51,18,62,56,16,0,0,0,0,0,0,0.502064931615152,0.228746730361381,0.794166666666667,12.3413622492069,0.714259877654927,0.275709067165214,20,28,0.0255102040816327,7,4,22,2,0.714285714285714,0.107142857142857,5,3.33333333333333,3.9327683210007,4.5,4.50924975282289,1,0,0.214285714285714,0,0,1.12462580027625,12,2,4,1,4,0,12,10,15,1,1,1,0.0251322751322751,1,0,1.15178571428571,0.0424107142857143,2.05,0.0375,1.44143118785976,0.0700112180685179,2.37334147334147,0.217812678435389,0.468148864986726,0.190981240768293,0.11180339887499,0.083852549156242,0.693818615984799,0.209575267763917,0.429955803045629,0.33469223167375,2.25,1,2.25,0.1875,3.02857142857142,0.999999999999996,3.02857142857142,0.999999999999996,0.752106558641298,4.5075132294056,1.0733126291999,1.0733126291999,1.08292288804414,3.31468158430134,0.4796659710081,1.28745803922094,0.938340493915466,19.5875163318304,-0.919999999999997,-0.919999999999999,-0.392541215774338,11.1783889118036,-1.62206859291248,0.425074761416096,3.33333333333333,4,1.83398142253387,3
"2004_IVEE_1",2004,"IVEE",1,"IVEE-1",7,1,0,67,89,8.375,8,29,0,80,0,0,0,181.5,6757.5,170,829.5,7765.5,0.732614607961006,0.368507976225799,1.2275,10.4029746387447,0.864061809106447,0.424844854480001,4,14,0.0204081632653061,7,3,11,0,0.285714285714286,0.142857142857143,3,1.33333333333333,0.577350269189626,1.33333333333333,0.577350269189626,0,NA,0.214285714285714,0,0,0.384900179459751,6,1,2,1,2,0,6,5,4,0,1,1,0.0219780219780220,1,0,1.21428571428571,7.4836134981904e-33,2,3.49235296582219e-32,1.37414965986394,0.0333657272432788,2.30952380952381,0.116780045351476,0.42581531362632,1.90613719311647e-32,2.71947991102104e-16,3.04012378134063e-32,0.63774446179856,0.0849307056456543,0.359515925489083,0.13516337089185,2,5.54667823983524e-32,2,5.54667823983524e-32,2.66666666666667,0.244897959183676,2.66666666666667,0.244897959183676,1.2461088831662,1.84186994099921,0.181443684650606,-0.367181497851776,1.05802608934269,1.83698680046711,0.022656474528747,0.00911896787058055,-0.465522572665429,1.54358119012555,-2.55555555555556,-2.33333333333333,-0.69047520760838,1.51545394156056,-2.41141505078485,-2.42698267119695,2.33333333333333,3.66666666666667,2.68981561133498,1
"2004_IVEE_2",2004,"IVEE",2,"IVEE-2",55,4,1,310,218,5.25423728813559,59,20,0,80,0,0,0,1222,8068,216.5,1442.5,7316,0.732614607961006,0.368507976225799,1.2275,10.4029746387447,0.864061809106447,0.424844854480001,21,28,0.0267857142857143,11,3,22,3,0.75,0,6,3.5,1.51657508881031,4.33333333333333,1.52752523165195,2.66666666666667,1.15470053837925,0.214285714285714,0,0,0.430030743518992,9,2,7,1,5,0,12,10,11,0,3,1.55263157894737,0.0277777777777778,2.36363636363636,0.504524979109513,1.29166666666667,0.0525793650793652,2.36111111111111,0.245370370370371,1.39044793325407,0.0643405876128948,2.36656776638926,0.225192056645132,0.582009078882139,0.138855816168123,0.28706690406142,0.217602442645453,0.652285013726279,0.141145119998379,0.341503766093989,0.188267563125521,2.66666666666668,0.500000000000001,2.66666666666668,0.500000000000001,2.93870263727456,0.513679759959698,2.93870263727456,0.513679759959698,1.45962662122378,2.33935517137136,-0.405901947416706,-0.0220345136080246,1.12509317546621,1.93713897472052,0.32122029533499,0.0903173421585199,0.309487503029926,4.13862865841825,-1.92401001557042,-1.95174731258144,-0.444512029183798,2.47354932145605,-1.53847337189094,-1.65589889679695,2.83333333333333,4.16666666666667,2.40892881852057,2
"2004_MOHK_1",2004,"MOHK",1,"MOHK-1",165,14,2,996,810,5.56424581005587,179,102,0,80,0,23,0,0,0,232.5,1945,7993.5,NA,NA,NA,NA,-Inf,-Inf,47,51,0.0180699730872741,14,6,39,6,0.92156862745098,0.0588235294117647,12,3.91666666666667,4.46111142558838,2.83333333333333,2.13697605664328,5,6.03324125159934,0.215686274509804,0.0196078431372549,0,2.03843371752451,14,18,9,1,6,1,28,10,25,0,2,1.34782608695652,0.0176470588235294,1.72,0.458257569495584,1.28991596638655,0.034502689964875,2.23214285714286,0.146636432350719,1.63580521167904,0.135115060182755,2.54409837122053,0.328136574729549,0.541701063949241,0.10162981094063,0.259458270448846,0.170324882193432,0.835907080629657,0.266372728156503,0.523672541734133,0.332989168291893,2.66666666666663,0.5,2.66666666666663,0.5,3.52479468861829,0.849161276084287,3.52479468861829,0.849161276084287,1.38731299529900,2.93663732792057,0.314058065156439,0.582556644432591,0.810245599802005,1.64131211921245,0.386402812674415,0.284912860300774,0.186823487673867,8.28048227087509,-1.73797682363815,-1.03430029555360,-0.855331227220059,1.13225864572711,-1.21158240592493,-1.62290784363089,3.08333333333333,3.75,1.68114939594197,9
"2004_MOHK_2",2004,"MOHK",2,"MOHK-2",114,2,0,384,1554,3.31034482758621,116,308,0,80,0,55,0,0,0,104.5,1565,8890,NA,NA,NA,NA,-Inf,-Inf,45,38,0.0311634349030471,11,6,29,3,1.18421052631579,0.0526315789473684,8,5,4.79583152331272,6.16666666666667,5.49241901776136,2.66666666666667,2.08166599946613,0.184210526315789,0.0526315789473684,0,0.888452720764927,11,6,8,1,5,2,19,13,18,1,3,1.36065573770492,0.0312944523470839,2.27777777777778,0.460888598962477,1.22368421052632,0.0565789473684212,2.1875,0.143750000000001,1.53642772857139,0.119194272021410,2.45601812040806,0.323527309772398,0.541486547723558,0.191074858908675,0.258774584753384,0.209484912515028,0.757663204484889,0.277744527789205,0.43807417959648,0.385182513033319,2.50000000000000,1,2.50000000000000,0.500000000000003,3.02857142857142,0.999999999999996,3.02857142857142,0.999999999999996,1.06405953763423,3.65328970662343,0.422665155097194,0.657927343449311,0.852822546397458,2.05557059508603,0.0255839360304746,0.515559789724927,0.701257912437886,13.7119256376852,-2.03020833333333,-1.52779245844152,-0.97722643605274,2.75205222533926,-1.91012386412751,-1.53597483563160,2.88888888888889,3.55555555555556,1.5813621263853,5
"2004_NAPL_1",2004,"NAPL",1,"NAPL-1",28,17,2,692,714,15.3777777777778,45,64,0,80,79,12,163,1054,6031,216,958,3268,0.838016296604143,0.418458833614014,1.46833333333333,11.1226761061673,1.10666069885721,0.496148326455678,50,42,0.0283446712018141,9,7,31,4,1.19047619047619,0.0714285714285714,9,4.54545454545455,4.96716491297876,2.14285714285714,1.77281052085584,8.75,6.23832242407097,0.214285714285714,0.0476190476190476,0,1.15013166631539,10,9,8,0,5,2,24,15,22,2,3,1.85714285714286,0.0284552845528455,2.68181818181818,0.476731294622796,1.38492063492064,0.0604497354497357,2.46969696969697,0.230808080808082,1.61238597307052,0.0847567188758045,2.42890060383122,0.197765677376877,0.70083969694248,0.222283874851956,0.510000990294148,0.399160876292680,0.784261487325126,0.206251844317138,0.498042097193092,0.280948548414525,3.00000000000001,1.00000000000001,3.00000000000001,1.00000000000001,3.62601619980652,0.849161276084287,3.62601619980652,0.849161276084287,1.44818966139225,3.66369336661365,0.136875474648562,1.18384266260201,0.80349551768708,2.37129492520330,0.747618281259637,1.02099454273534,0.532189067107333,12.3344441910605,-2.13029557782298,-0.418496305844148,-0.712683292660921,4.61432891493028,-0.589753249176151,-0.436308411788064,2.81818181818182,3.18181818181818,1.65327614182297,7
"2004_NAPL_2",2004,"NAPL",2,"NAPL-2",89,8,2,733,1050,7.55670103092783,97,87,0,80,80,5,118,812,9288,346,1295,3268,0.782059978476209,0.395727337576398,1.36166666666667,11.2146453338071,1.00006075265247,0.459448536068205,29,34,0.0250865051903114,12,3,26,5,0.852941176470588,0.0588235294117647,6,3.625,3.20434972230828,2.66666666666667,1.52752523165195,4.2,3.96232255123179,0.235294117647059,0,0,1.36877463098383,8,6,7,1,3,2,19,13,14,2,3,1.76712328767123,0.0240641711229947,2.71428571428571,0.468807230938495,1.27777777777778,0.0742556281771967,2.49206349206349,0.217813051146384,1.52239770617023,0.0752513938190316,2.48012683414899,0.213212282487256,0.685617299360359,0.227797649906244,0.508597453574514,0.307626194427706,0.765638749628216,0.209713418649336,0.460628221883864,0.31599068184326,3.22222222222222,1,3.22222222222222,0.685185185185183,3.02857142857142,0.999999999999996,3.02857142857142,0.999999999999996,1.43385565062206,2.91726012065519,0.182939711868746,0.610960054344466,0.926597483324417,2.98526924411846,0.0243315397082301,1.21339695950316,1.40790256947434,7.50862401772843,-1.87352378141339,-1.68904275893019,-0.838958131095149,9.04737103187055,-1.96356328456187,0.412434332636998,2.5,3.875,1.66978044004022,4
"2004_NAPL_3",2004,"NAPL",3,"NAPL-3",63,4,2,445,364,6.64179104477612,67,32,0,80,80,136,243.5,1532.5,13061.5,337,1631,3114,0.782059978476209,0.395727337576398,1.36166666666667,11.2146453338071,1.00006075265247,0.459448536068205,40,33,0.0367309458218549,6,4,23,6,1.21212121212121,0.090909090909091,8,4,3.39934634239519,2.25,1.5,5.16666666666667,3.92003401345788,0.303030303030303,0,0,0.977563504381102,8,6,5,1,2,2,20,14,17,2,3,1.62650602409639,0.0369318181818182,2.47058823529412,0.514495755427527,1.42676767676768,0.0359848484848486,2.40833333333333,0.118750000000000,1.62641929290635,0.0727855607171091,2.47655976185069,0.171565964547471,0.703339496837373,0.130860111137309,0.472140515807177,0.223531300456895,0.806005783897876,0.164515090957015,0.497276075663997,0.219934240385518,3.00000000000000,0.666666666666668,3.00000000000000,0.666666666666668,3.45370547524419,0.513679759959698,3.45370547524419,0.513679759959698,1.21040406996639,3.77595737951709,0.304439701624152,1.45917254428671,0.743767805517537,1.86955746089227,0.419030373999561,0.551859891378994,-0.099671754904484,14.2167508604392,-1.95292776661717,0.751552163220834,-0.984189583098063,1.8614041851971,-1.31456263966378,-1.58473851131465,2.5,2.9,1.64090042111695,4
"2004_NAPL_4",2004,"NAPL",4,"NAPL-4",15,2,1,160,400,9.41176470588235,17,85,16,64,19,102,0,705.5,12324.5,177,1514,3114,0.782059978476209,0.395727337576398,1.36166666666667,11.2146453338071,1.00006075265247,0.459448536068205,44,30,0.0488888888888889,3,5,19,6,1.46666666666667,0.1,10,4,3.22490309931942,2.4,1.34164078649987,5.33333333333333,3.82970843102535,0.366666666666667,0,0,0.748111598483862,8,6,5,3,5,0,17,11,16,1,3,1.59770114942529,0.0494252873563218,2.5,0.516397779494322,1.49944444444444,0.0606574074074074,2.36212121212121,0.165429292929293,1.66056527370104,0.0810798205138145,2.41549701507366,0.173742472529602,0.704344527402782,0.139241706723601,0.382251437690118,0.192770227343187,0.788877481836936,0.166058278009476,0.487304358231618,0.210181801041104,3.2,0.500000000000002,3.2,0.500000000000002,3.45370547524419,0.513679759959698,3.45370547524419,0.513679759959698,0.852522180977451,2.20121849089187,0.749071346398834,0.673426016636287,0.645584514696416,1.75167508629338,0.682075720414854,0.60293730877611,-0.836634566954205,3.84240664978916,-0.504550653477218,-1.09961151639492,-1.01446325213844,1.52010383428934,-0.995246714471948,-1.43523315099429,2.36363636363636,2.27272727272727,1.63700444361192,3
"2004_NAPL_5",2004,"NAPL",5,"NAPL-5",12,2,0,131,950,9.35714285714286,14,58,0,80,65,1,150.5,1482.5,8527,0,145,2123,0.782059978476209,0.395727337576398,1.36166666666667,11.2146453338071,1.00006075265247,0.459448536068205,30,38,0.0207756232686981,12,7,27,4,0.789473684210526,0.157894736842105,9,2.72727272727273,2.79610118167813,2.28571428571429,1.70433620649269,3.5,4.35889894354067,0.289473684210526,0,0,1.52700200970991,10,8,7,2,3,0,21,13,15,2,3,1.88372093023256,0.0213371266002845,2.66666666666667,0.487950036474267,1.39736842105263,0.0409649122807016,2.37272727272727,0.141515151515151,1.55416598829611,0.094002609023044,2.50416482537515,0.255149938776834,0.67403057196895,0.151815653769865,0.456269457866532,0.263865974550058,0.769394070281965,0.204540168479974,0.382041079235484,0.273485049628928,3,0.666666666666664,3,0.666666666666664,3.02857142857142,0.731708806002454,3.02857142857142,0.731708806002454,1.29314732485855,3.50961343427176,0.424511386886676,1.22371678643668,0.762525442143033,1.98248863889544,-0.165427906745551,0.474722148182400,0.165098665328644,11.0716759342723,-1.77670159349484,-0.353000588333779,-1.20598231824745,2.67380419540133,-1.52744836292557,-1.37928763890807,2.18181818181818,2.81818181818182,1.92173118732814,3
"2004_NAPL_6",2004,"NAPL",6,"NAPL-6",31,1,1,253,269,7.90625,32,70,0,80,73,8,690.5,3574,7369,0,0,1478,0.782059978476209,0.395727337576398,1.36166666666667,11.2146453338071,1.00006075265247,0.459448536068205,46,34,0.0397923875432526,9,5,24,5,1.35294117647059,0.088235294117647,8,4.6,4.35124503255486,1.8,1.30384048104053,7.4,4.61519230368573,0.264705882352941,0.0294117647058824,0,0.69567267089617,9,6,7,0,4,4,18,12,15,2,3,1.72277227722772,0.0409982174688057,2.66666666666667,0.487950036474267,1.41911764705882,0.0463643790849671,2.425,0.157638888888888,1.53363865196165,0.0769985319676193,2.3956703205151,0.201380775915312,0.701275081511174,0.150665694050956,0.458880145195148,0.252475101992651,0.733704467076386,0.199338106175863,0.420731296710943,0.286596544609195,3.16666666666666,0.694444444444441,3.16666666666666,0.694444444444441,3.02857142857142,0.731708806002454,3.02857142857142,0.731708806002454,1.23534078769346,3.2872131136604,0.368398886241454,1.11443581812425,0.815265997524106,2.35922423134442,0.329103545396137,0.823911409822315,-0.0213882240663712,10.0281399041551,-1.69631362369973,-0.436556850979295,-0.971534052187458,4.21742110458226,-1.68611718111492,-1.09969883173165,2.3,2.9,1.62754184117422,3
"2004_NAPL_7",2004,"NAPL",7,"NAPL-7",125,5,0,744,549,5.72307692307692,130,41,1,79,78,5,0,198.5,8226.5,0,177,2935,0.782059978476209,0.395727337576398,1.36166666666667,11.2146453338071,1.00006075265247,0.459448536068205,41,39,0.0269559500328731,12,5,31,3,1.05128205128205,0.0769230769230769,6,5.125,5.66789202437732,2.4,1.67332005306815,9.66666666666667,7.57187779440036,0.153846153846154,0.0512820512820513,0,0.824259562857125,9,9,7,0,3,2,23,14,19,2,2,1.41176470588235,0.0269905533063428,1.78947368421053,0.418853908291695,1.18974358974359,0.031794871794872,2.20000000000000,0.0342857142857153,1.59386543169675,0.129206776220738,2.54405012241156,0.335937618173918,0.527054811787996,0.163688918617824,0.382970843102542,0.0907114735222173,0.804203354702339,0.281108037702195,0.428389303669147,0.374270308827437,3.00000000000001,1,3.00000000000001,0.240000000000007,3.02857142857142,0.999999999999996,3.02857142857142,0.999999999999996,1.48317336498742,5.35196510208705,1.22080434046853,1.61984774146812,0.729395519231665,1.89639583096231,-0.313697966709398,0.439839038002810,2.67650328340487,28.453874891653,-0.216056670602117,0.795918367346939,-1.26205013275526,2.15897061300465,-1.75941909446794,-1.52752956500096,3.125,4.25,1.63252420481729,7
"2004_NAPL_8",2004,"NAPL",8,"NAPL-8",34,4,0,296,269,7.78947368421053,38,54,0,80,76,33,0,245,7832.5,0,0,2339,0.782059978476209,0.395727337576398,1.36166666666667,11.2146453338071,1.00006075265247,0.459448536068205,59,43,0.0319091400757166,8,7,29,7,1.37209302325581,0.0930232558139535,11,4.21428571428571,4.57717701761134,2.85714285714286,1.77281052085584,5.57142857142857,6.16055037739169,0.279069767441860,0.0465116279069767,0,1.50744395508554,9,10,10,1,7,2,24,14,21,3,3,1.87919463087248,0.0315614617940199,2.61904761904762,0.497613351528119,1.40620155038760,0.0753229974160207,2.42051282051282,0.172222222222222,1.68564407080819,0.145413335513339,2.55172079182905,0.329093338267031,0.734351955392694,0.208712854755345,0.457557618621933,0.239433487761692,0.8293850901217,0.269562458122507,0.431835135263353,0.325181586067859,3.33333333333333,1,3.33333333333333,0.694444444444445,3.45370547524419,0.999999999999996,3.45370547524419,0.999999999999996,1.00352283306556,2.96416855505812,0.483430213063965,0.94588585761537,0.552855155496585,1.68409206879565,0.153039091732787,0.498462365328941,-0.00604727527800586,8.48872581883224,-1.19477654478194,-0.657179407217331,-1.36807546540118,1.68679651435774,-1.04433662190174,-1.08344603273631,2.28571428571429,2.57142857142857,1.66533393718572,5
"2005_ABUR_1",2005,"ABUR",1,"ABUR-1",41,4,0,282,68,6.26666666666667,45,23,43,37,33,0,0,0,0,0,0,0,0.744123521352037,0.342075944509909,1.23727272727273,10.1584445619276,1.06887228474989,0.392760883323189,35,41,0.0208209399167162,21,5,29,7,0.853658536585366,0.121951219512195,12,2.91666666666667,2.15146180044822,2,1.73205080756888,3.57142857142857,2.29906813420444,0.292682926829268,0,0,0.499867362426733,11,20,7,0,5,0,23,3,8,0,3,1.43396226415094,0.0195121951219512,2.125,0.353553390593274,1.39808362369338,0.0585753000387146,2.36011904761905,0.200132275132275,1.85726159017520,0.190343155063907,2.75738625985917,0.390203467881009,0.67986014207843,0.152609655025156,0.503316280166704,0.231914333407851,1.02056885272575,0.307673978843430,0.726386036010164,0.342345420148282,3.34523809523809,0.574943310657594,3.34523809523809,0.574943310657594,3.94856216144364,0.860334614763614,3.94856216144364,0.860334614763614,1.43880947749874,2.3995873397382,1.07173115300948,0.469128658262162,0.707594590983114,1.13594660329549,0.314539871188296,0.00808358532089869,0.97044855385578,4.54281472725774,-0.420764680318199,-1.51087311669746,-0.979363493543322,-0.438378902829759,-1.56534501391689,-1.75215290643568,1.66666666666667,3,1.79728791411369,8
"2005_ABUR_2",2005,"ABUR",2,"ABUR-2",9,0,0,37,0,4.11111111111111,9,2,52,28,25,0,0,0,0,0,0,0,NA,NA,NA,NA,-Inf,-Inf,2,22,0.00413223140495868,20,0,20,2,0.090909090909091,0.090909090909091,0,1,0,0,NA,1,0,0.090909090909091,0,0,NA,14,6,1,0,0,0,7,1,0,2,0,NA,0,0,0,0.909090909090909,0.090909090909091,0,0,1.50647783490764,0.151284228696944,2.85708539466134,0.554708838555463,0.29424494316825,0.29424494316825,0,0,0.929227927893514,0.34885826695249,0.785314452012186,0.492553493169449,1,1,-Inf,-Inf,3.74999999999999,1.25000000000000,3.74999999999999,1.25000000000000,-2.65422313507905,2.65422313507905,0,0,1.43598237385271,1.96031475115937,0.0516462308267712,0.0339830316830878,5.29152892561984,5.29152892561984,0,0,0.530859893515431,2.59283113018853,-1.97586749304900,-1.77885675057616,0,11,25.2331267421687,4
"2005_AHND_1",2005,"AHND",1,"AHND-1",2,0,0,2,0,1,2,2,80,0,0,0,0,NA,NA,NA,NA,NA,0.614153817942925,0.26854392410121,1.04,13.5244040983589,1.07733956463556,0.339907886087976,3,7,0.0612244897959184,3,1,5,1,0.428571428571429,0.142857142857143,2,1.5,0.707106781186548,1,NA,2,NA,0.285714285714286,0,0,0,4,0,1,1,1,0,2,2,2,0,1,1,0.0476190476190476,1,0,1.42857142857143,0.142857142857143,2.5,0.5,1.39131211927151,0.0887557275536986,2.36959241745031,0.310645046437945,0.786795792469443,0.377964473009227,0.707106781186547,0.707106781186547,0.701532568396618,0.234825582539690,0.522682609308486,0.439318437756562,3,1,3,1,2.73918483490062,0.62129009287589,2.73918483490062,0.62129009287589,1.07743802519061,1.61984774146812,4.71027737605135e-16,0,0.982571391072964,1.61984774146812,-3.15856233562658e-16,0,-0.624199975848329,0.79591836734694,-2.75,-2.75,-0.903157570308936,0.795918367346939,-2.75,-2.75,2,3,2.35378458556832,0
"2005_AHND_2",2005,"AHND",2,"AHND-2",19,14,0,552,295,16.7272727272727,33,14,29,51,48,15,150,713,713,0,0,NA,0.635100021903777,0.280191580774356,1.0775,13.6230333558082,1.07213440474258,0.353613608956269,38,35,0.0310204081632653,9,4,28,3,1.08571428571429,0.0571428571428571,5,5.42857142857143,5.34967733784456,2,1.41421356237310,10,5.29150262212918,0.142857142857143,0.0571428571428571,0,0.647253307881219,11,7,8,0,3,2,16,9,19,2,3,1.90721649484536,0.0310924369747899,2.73684210526316,0.452413928358864,1.35,0.0196428571428572,2.75,0.0982142857142858,1.48877546930969,0.104062921948331,2.31593395583379,0.280169405245506,0.809411550957564,0.0893854484989664,0.924211375534118,0.190452937568764,0.675192159116307,0.220030245156280,0.335379654066571,0.289343663275452,4,0.500000000000002,4,0.500000000000002,2.93870263727456,0.731708806002454,2.93870263727456,0.731708806002454,2.26637488958468,4.61349856957280,0.458060741235231,1.25805193181518,0.776592421657851,1.82950451783768,0.466722813159308,0.333816385180991,4.16618166054754,21.1873923948487,-1.84507521033399,-0.112957372298018,-1.08833168001036,1.86612021143057,-1.38128736403796,-1.64885190309649,3.42857142857143,4.42857142857143,1.57185507970427,6
"2005_AQUE_1",2005,"AQUE",1,"AQUE-1",10,11,1,486,484,23.1428571428571,21,141,3,77,37,4,440.5,3198.5,20160.5,456,2895,15474,0.666648285343382,0.300772447647846,1.1225,13.1306780677958,1.06013394715961,0.374407249375025,49,38,0.0339335180055402,2,5,23,10,1.28947368421053,0.131578947368421,13,3.26666666666667,2.34419241856083,4.4,2.40831891575846,2.7,2.21359436211787,0.394736842105263,0,0,0.632251100358457,2,15,13,0,6,2,23,8,21,2,4,1.375,0.0320056899004267,3.04761904761905,0.218217890235992,1.36875961834411,0.136944012462674,2.28439046333783,0.323374805660124,1.97294728226272,0.210497140873071,2.76057127266587,0.380899588246509,0.775228541767636,0.338051899896259,0.393229624464627,0.463819195428953,1.02431584942574,0.31232589955559,0.696463132647564,0.335128754053809,3,1.37257617728532,3,1.37257617728532,3.99999999999998,0.999999999999996,3.99999999999998,0.999999999999996,0.113982468776212,2.41531095055098,0.856183830614076,1.10738682089915,0.511105114638077,1.1368733997089,0.47183840022507,0.281569865432092,0.497663744534774,4.62312231176141,-1.11026399628962,-0.349572635232254,-1.12176575419215,-0.157918343813372,-1.25905081399453,-1.36330096326326,2.26666666666667,2.2,1.71813108009805,6
"2005_AQUE_2",2005,"AQUE",2,"AQUE-2",3,6,1,315,517,35,9,52,15,65,15,6,83,1124,15714.5,0,1064,11418,0.666648285343382,0.300772447647846,1.1225,13.1306780677958,1.06013394715961,0.374407249375025,47,39,0.0309007232084155,4,3,29,7,1.20512820512821,0.0769230769230769,9,4.7,4.44847039878753,8,4.35889894354067,3.28571428571429,3.94606494769518,0.205128205128205,0.0512820512820513,0,0.887830804082985,8,8,14,0,5,2,17,9,25,1,3,1.29508196721311,0.0296896086369771,2.04,0.2,1.27863247863248,0.0850617283950617,2.31851851851852,0.257489711934156,1.62140941933756,0.139222918825227,2.73106909672607,0.387835273870274,0.633401989791447,0.253718463071960,0.450959197190683,0.376107043478641,0.931501728577506,0.306500073798733,0.683872559950129,0.413234730070887,3.16666666666667,1,3.16666666666667,1,3.93421538418051,1.25000000000000,3.93421538418051,1.25000000000000,1.33899037208099,2.94273183032371,0.959785568628212,1.03348439633272,1.10619751747760,2.11744953093981,0.334921006176321,0.581434902471264,1.46005509585769,7.26858295428542,-0.917708392706054,-0.744955649095808,-0.228270303448653,3.52527643408862,-1.41405324866519,-1.06846745766421,3.4,3.6,1.61016759089637,4
"2005_AQUE_3",2005,"AQUE",3,"AQUE-3",1,1,1,77,610,38.5,2,16,72,8,8,0,0,755,14985.5,0,0,5759,0.708798123500302,0.32212079814196,1.19666666666667,13.0105439293756,1.1379881034626,0.400738522401064,12,14,0.0612244897959184,6,2,9,3,0.857142857142857,0,4,2.4,0.547722557505166,3,0,2,0,0.357142857142857,0,0,0.292118697336089,5,1,2,2,2,0,7,6,3,1,2,1.38888888888889,0.0604395604395604,2,0,1.63095238095238,0.128968253968254,2.76666666666667,0.361111111111111,1.60695759706560,0.0892999115403247,2.41623439315307,0.208366460260758,0.931817843403148,0.278547468435858,0.560257877132385,0.383896526696811,0.797826636537754,0.177339012136644,0.528791386541067,0.228027093205505,3.5,0.999999999999997,3.5,0.999999999999997,3.35088621239826,0.555932100264912,3.35088621239826,0.555932100264912,0.819223618558567,2.1772952959354,-0.0707638737754808,0.724635342933682,0.764381500772652,1.60648954570775,0.731430657747747,0.395542057931166,-1.12202063068510,3.91939808713732,-1.69531521654006,-1.29467393985911,-0.86786738600672,1.12435184317629,-1.20868230952725,-1.77460210201572,1.4,2.4,3.81130848462813,1
